2016-09-09 11:16:36,3b:67,6.045,5,0
2016-09-09 11:16:40,85:c0,1.875,23,0
2016-09-09 11:16:45,85:c0,1.784,23,0
2016-09-09 11:16:46,3b:67,6.432,10,0
2016-09-09 11:16:50,85:c0,1.253,23,0
2016-09-09 11:16:55,85:c0,1.701,23,0
2016-09-09 11:16:56,3b:67,6.232,12,0
2016-09-09 11:17:00,85:c0,1.508,24,0
2016-09-09 11:17:05,85:c0,1.548,23,0
2016-09-09 11:17:06,3b:67,6.308,14,0
2016-09-09 11:17:10,85:c0,2.373,345,0
2016-09-09 11:17:11,3b:67,6.501,8,0
2016-09-09 11:17:15,85:c0,4.265,345,0
2016-09-09 11:17:16,3b:67,5.803,6,0
2016-09-09 11:17:20,85:c0,4.498,329,0
2016-09-09 11:17:21,3b:67,5.478,7,0
2016-09-09 11:17:25,85:c0,4.416,330,0
2016-09-09 11:17:30,85:c0,5.396,341,0
2016-09-09 11:17:35,85:c0,4.331,341,0
2016-09-09 11:17:37,3b:67,5.729,6,0
2016-09-09 11:17:40,85:c0,3.111,341,0
2016-09-09 11:17:42,3b:67,6.572,9,0
2016-09-09 11:17:45,85:c0,3.116,340,0
2016-09-09 11:17:47,3b:67,9.708,1,0
2016-09-09 11:17:50,85:c0,2.668,340,0
2016-09-09 11:17:55,85:c0,2.939,340,0
2016-09-09 11:17:57,3b:67,8.248,4,0
2016-09-09 11:18:00,85:c0,4.143,340,0
2016-09-09 11:18:05,85:c0,4.05,338,0
2016-09-09 11:18:07,3b:67,7.56,350,0
2016-09-09 11:18:10,85:c0,3.301,338,0
2016-09-09 11:18:12,3b:67,7.257,357,0
2016-09-09 11:18:15,85:c0,3.071,337,0
2016-09-09 11:18:17,3b:67,7.941,353,0
2016-09-09 11:18:20,85:c0,2.747,337,0
2016-09-09 11:18:22,3b:67,8.155,355,0
2016-09-09 11:18:26,85:c0,2.482,337,0
2016-09-09 11:18:27,3b:67,7.906,354,0
2016-09-09 11:18:31,85:c0,2.063,337,0
2016-09-09 11:18:32,3b:67,7.804,355,0
2016-09-09 11:18:36,85:c0,3.1,338,0
2016-09-09 11:18:37,3b:67,7.199,355,0
2016-09-09 11:18:41,85:c0,2.853,338,0
2016-09-09 11:18:42,3b:67,7.821,351,0
2016-09-09 11:18:46,85:c0,2.725,337,0
2016-09-09 11:18:51,85:c0,2.911,338,0
2016-09-09 11:18:52,3b:67,7.466,349,0
2016-09-09 11:18:56,85:c0,2.93,337,0
2016-09-09 11:19:01,85:c0,2.303,337,0
2016-09-09 11:19:06,85:c0,3.568,337,0
2016-09-09 11:19:07,3b:67,6.065,357,0
2016-09-09 11:19:11,85:c0,3.219,330,0
2016-09-09 11:19:16,85:c0,3.864,330,0
2016-09-09 11:19:17,3b:67,6.718,356,0
2016-09-09 11:19:21,85:c0,3.877,330,0
2016-09-09 11:19:22,3b:67,6.596,359,0
2016-09-09 11:19:26,85:c0,4.907,346,0
2016-09-09 11:19:27,3b:67,6.656,0,0
2016-09-09 11:19:31,85:c0,3.828,345,0
2016-09-09 11:19:32,3b:67,6.42,0,0
2016-09-09 11:19:36,85:c0,3.413,346,0
2016-09-09 11:19:37,3b:67,6.832,357,0
2016-09-09 11:19:41,85:c0,2.773,345,0
2016-09-09 11:19:42,3b:67,6.977,5,0
2016-09-09 11:19:46,85:c0,2.14,345,0
2016-09-09 11:19:51,85:c0,1.842,345,0
2016-09-09 11:19:52,3b:67,7.575,359,0
2016-09-09 11:19:56,85:c0,1.774,345,0
2016-09-09 11:19:57,3b:67,6.375,1,0
2016-09-09 11:20:01,85:c0,1.808,345,0
2016-09-09 11:20:02,3b:67,5.956,2,0
2016-09-09 11:20:06,85:c0,1.561,345,0
2016-09-09 11:20:07,3b:67,5.537,5,0
2016-09-09 11:20:11,85:c0,2.733,348,0
2016-09-09 11:20:12,3b:67,5.064,3,0
2016-09-09 11:20:16,85:c0,3.048,350,0
2016-09-09 11:20:21,85:c0,3.554,351,0
2016-09-09 11:20:22,3b:67,5.372,3,0
2016-09-09 11:20:26,85:c0,4.191,334,0
2016-09-09 11:20:27,3b:67,4.709,13,0
2016-09-09 11:20:31,85:c0,3.146,333,0
2016-09-09 11:20:32,3b:67,4.215,26,0
2016-09-09 11:20:36,85:c0,3.151,334,0
2016-09-09 11:20:37,3b:67,4.379,25,0
2016-09-09 11:20:41,85:c0,2.425,333,0
2016-09-09 11:20:43,3b:67,5.775,41,0
2016-09-09 11:20:46,85:c0,2.073,334,0
2016-09-09 11:20:51,85:c0,2.119,333,0
2016-09-09 11:20:56,85:c0,2.204,333,0
2016-09-09 11:20:58,3b:67,5.122,37,0
2016-09-09 11:21:01,85:c0,1.902,334,0
2016-09-09 11:21:03,3b:67,3.84,39,0
2016-09-09 11:21:06,85:c0,1.74,333,0
2016-09-09 11:21:08,3b:67,2.678,38,0
2016-09-09 11:21:11,85:c0,1.855,333,0
2016-09-09 11:21:13,3b:67,2.472,37,0
2016-09-09 11:21:16,85:c0,1.612,333,0
2016-09-09 11:21:21,85:c0,1.527,333,0
2016-09-09 11:21:23,3b:67,2.159,41,0
2016-09-09 11:21:27,85:c0,1.424,333,0
2016-09-09 11:21:28,3b:67,4.654,64,0
2016-09-09 11:21:32,85:c0,1.238,334,0
2016-09-09 11:21:37,85:c0,2.511,90,0
2016-09-09 11:21:38,3b:67,5.043,73,0
2016-09-09 11:21:42,85:c0,4.092,83,0
2016-09-09 11:21:43,3b:67,3.949,73,0
2016-09-09 11:21:47,85:c0,3.492,84,0
2016-09-09 11:21:48,3b:67,3.193,73,0
2016-09-09 11:21:52,85:c0,2.983,84,0
2016-09-09 11:21:57,85:c0,2.906,84,0
2016-09-09 11:21:58,3b:67,2.788,73,0
2016-09-09 11:22:02,85:c0,2.447,84,0
2016-09-09 11:22:03,3b:67,2.869,73,0
2016-09-09 11:22:07,85:c0,2.539,83,0
2016-09-09 11:22:12,85:c0,2.447,84,0
2016-09-09 11:22:13,3b:67,3.784,67,0
2016-09-09 11:22:17,85:c0,2.29,84,0
2016-09-09 11:22:18,3b:67,4.94,60,0
2016-09-09 11:22:22,85:c0,1.754,83,0
2016-09-09 11:22:23,3b:67,5.173,56,0
2016-09-09 11:22:27,85:c0,1.419,84,0
2016-09-09 11:22:28,3b:67,5.255,59,0
2016-09-09 11:22:32,85:c0,1.893,84,0
2016-09-09 11:22:33,3b:67,4.9,45,0
2016-09-09 11:22:37,85:c0,3.568,60,0
2016-09-09 11:22:38,3b:67,4.285,46,0
2016-09-09 11:22:42,85:c0,3.684,60,0
2016-09-09 11:22:47,85:c0,3,62,0
2016-09-09 11:22:48,3b:67,5.739,62,0
2016-09-09 11:22:52,85:c0,3.439,31,0
2016-09-09 11:22:53,3b:67,5.188,69,0
2016-09-09 11:22:57,85:c0,4.538,36,0
2016-09-09 11:22:58,3b:67,4.493,89,0
2016-09-09 11:23:02,85:c0,4.096,36,0
2016-09-09 11:23:03,3b:67,5.029,105,0
2016-09-09 11:23:07,85:c0,4.006,36,0
2016-09-09 11:23:08,3b:67,4.191,106,0
2016-09-09 11:23:12,85:c0,3.676,36,0
2016-09-09 11:23:13,3b:67,4.337,107,0
2016-09-09 11:23:17,85:c0,2.988,36,0
2016-09-09 11:23:18,3b:67,4.765,107,0
2016-09-09 11:23:22,85:c0,2.8,36,0
2016-09-09 11:23:23,3b:67,5.757,105,0
2016-09-09 11:23:27,85:c0,3.365,35,0
2016-09-09 11:23:28,3b:67,4.028,97,0
2016-09-09 11:23:32,85:c0,3.714,33,0
2016-09-09 11:23:33,3b:67,4.572,108,0
2016-09-09 11:23:37,85:c0,3.239,35,0
2016-09-09 11:23:38,3b:67,4.595,113,0
2016-09-09 11:23:42,85:c0,3.536,32,0
2016-09-09 11:23:44,3b:67,4.79,74,0
2016-09-09 11:23:47,85:c0,4.176,25,0
2016-09-09 11:23:49,3b:67,4.384,118,0
2016-09-09 11:23:52,85:c0,3.923,23,0
2016-09-09 11:23:57,85:c0,4.206,16,0
2016-09-09 11:24:02,85:c0,4.995,0,0
2016-09-09 11:24:07,85:c0,5.888,1,0
2016-09-09 11:24:09,3b:67,4.153,111,0
2016-09-09 11:24:12,85:c0,5.396,5,0
2016-09-09 11:24:14,3b:67,3.066,135,0
2016-09-09 11:24:17,85:c0,4.601,1,0
2016-09-09 11:24:19,3b:67,2.253,130,0
2016-09-09 11:24:22,85:c0,4.215,358,0
2016-09-09 11:24:24,3b:67,2.012,130,0
2016-09-09 11:24:27,85:c0,3.536,336,0
2016-09-09 11:24:29,3b:67,1.676,131,0
2016-09-09 11:24:33,85:c0,2.827,336,0
2016-09-09 11:24:34,3b:67,1.09,130,0
2016-09-09 11:24:38,85:c0,2.401,336,0
2016-09-09 11:24:39,3b:67,1.078,129,0
2016-09-09 11:24:43,85:c0,3.061,334,0
2016-09-09 11:24:44,3b:67,1.67,130,0
2016-09-09 11:24:48,85:c0,2.678,335,0
2016-09-09 11:24:49,3b:67,1.507,130,0
2016-09-09 11:24:53,85:c0,3.023,334,0
2016-09-09 11:24:54,3b:67,1.617,128,0
2016-09-09 11:24:58,85:c0,2.883,333,0
2016-09-09 11:24:59,3b:67,2.856,42,0
2016-09-09 11:25:03,85:c0,2.792,335,0
2016-09-09 11:25:08,85:c0,2.934,334,0
2016-09-09 11:25:09,3b:67,4.572,42,0
2016-09-09 11:25:13,85:c0,2.398,334,0
2016-09-09 11:25:14,3b:67,3.91,40,0
2016-09-09 11:25:18,85:c0,1.854,334,0
2016-09-09 11:25:23,85:c0,2.327,333,0
2016-09-09 11:25:28,85:c0,3.106,333,0
2016-09-09 11:25:29,3b:67,4.196,24,0
2016-09-09 11:25:33,85:c0,4.448,332,0
2016-09-09 11:25:38,85:c0,4.384,333,0
2016-09-09 11:25:43,85:c0,3.927,333,0
2016-09-09 11:25:44,3b:67,5.188,37,0
2016-09-09 11:25:48,85:c0,4.589,339,0
2016-09-09 11:25:49,3b:67,5.812,23,0
2016-09-09 11:25:53,85:c0,4.225,338,0
2016-09-09 11:25:54,3b:67,6.045,23,0
2016-09-09 11:25:58,85:c0,3.347,339,0
2016-09-09 11:25:59,3b:67,5.597,29,0
2016-09-09 11:26:03,85:c0,2.323,339,0
2016-09-09 11:26:08,85:c0,3.092,339,0
2016-09-09 11:26:09,3b:67,5.907,33,0
2016-09-09 11:26:13,85:c0,2.84,340,0
2016-09-09 11:26:14,3b:67,6.035,35,0
2016-09-09 11:26:18,85:c0,2.99,340,0
2016-09-09 11:26:19,3b:67,6.443,36,0
2016-09-09 11:26:23,85:c0,3.289,338,0
2016-09-09 11:26:24,3b:67,5.729,32,0
2016-09-09 11:26:28,85:c0,3.216,341,0
2016-09-09 11:26:29,3b:67,6.669,251,0
2016-09-09 11:26:33,85:c0,3.116,339,0
2016-09-09 11:26:38,85:c0,2.881,340,0
2016-09-09 11:26:39,3b:67,5.946,22,0
2016-09-09 11:26:43,85:c0,2.768,339,0
2016-09-09 11:26:48,85:c0,2.458,340,0
2016-09-09 11:26:50,3b:67,6.265,36,0
2016-09-09 11:26:53,85:c0,1.921,339,0
2016-09-09 11:26:55,3b:67,6.443,37,0
2016-09-09 11:26:58,85:c0,2.099,338,0
2016-09-09 11:27:03,85:c0,2.035,339,0
2016-09-09 11:27:08,85:c0,2.115,339,0
2016-09-09 11:27:10,3b:67,6.584,45,0
2016-09-09 11:27:13,85:c0,1.923,39,0
2016-09-09 11:27:15,3b:67,6.706,42,0
2016-09-09 11:27:18,85:c0,1.55,340,0
2016-09-09 11:27:20,3b:67,6.005,42,0
2016-09-09 11:27:23,85:c0,1.431,339,0
2016-09-09 11:27:25,3b:67,5.136,44,0
2016-09-09 11:27:28,85:c0,1.085,340,0
2016-09-09 11:27:30,3b:67,4.841,44,0
2016-09-09 11:27:34,85:c0,0.954,339,0
2016-09-09 11:27:35,3b:67,5.286,40,0
2016-09-09 11:27:39,85:c0,1.499,340,0
2016-09-09 11:27:40,3b:67,5.812,33,0
2016-09-09 11:27:44,85:c0,1.617,340,0
2016-09-09 11:27:49,85:c0,1.63,339,0
2016-09-09 11:27:50,3b:67,5.803,33,0
2016-09-09 11:27:54,85:c0,1.529,340,0
2016-09-09 11:27:55,3b:67,4.504,33,0
2016-09-09 11:27:59,85:c0,1.176,340,0
2016-09-09 11:28:00,3b:67,4.196,33,0
2016-09-09 11:28:04,85:c0,1.102,338,0
2016-09-09 11:28:05,3b:67,4.405,33,0
2016-09-09 11:28:09,85:c0,1.008,339,0
2016-09-09 11:28:10,3b:67,3.944,33,0
2016-09-09 11:28:14,85:c0,0.83,339,0
2016-09-09 11:28:15,3b:67,3.347,35,0
2016-09-09 11:28:19,85:c0,0.931,339,0
2016-09-09 11:28:24,85:c0,0.87,339,0
2016-09-09 11:28:25,3b:67,3.09,33,0
2016-09-09 11:28:29,85:c0,0.704,339,0
2016-09-09 11:28:30,3b:67,2.678,33,0
2016-09-09 11:28:34,85:c0,0.777,339,0
2016-09-09 11:28:35,3b:67,2.073,34,0
2016-09-09 11:28:39,85:c0,0.913,340,0
2016-09-09 11:28:40,3b:67,2.06,33,0
2016-09-09 11:28:44,85:c0,1.698,339,0
2016-09-09 11:28:45,3b:67,1.862,33,0
2016-09-09 11:28:49,85:c0,1.614,338,0
2016-09-09 11:28:54,85:c0,1.454,339,0
2016-09-09 11:28:59,85:c0,1.357,338,0
2016-09-09 11:29:00,3b:67,2.126,33,0
2016-09-09 11:29:04,85:c0,1.502,339,0
2016-09-09 11:29:05,3b:67,2.416,33,0
2016-09-09 11:29:09,85:c0,1.275,339,0
2016-09-09 11:29:10,3b:67,2.733,33,0
2016-09-09 11:29:14,85:c0,1.178,339,0
2016-09-09 11:29:15,3b:67,2.639,33,0
2016-09-09 11:29:19,85:c0,1.04,340,0
2016-09-09 11:29:20,3b:67,2.192,34,0
2016-09-09 11:29:24,85:c0,2.007,338,0
2016-09-09 11:29:25,3b:67,2.655,33,0
2016-09-09 11:29:29,85:c0,2.785,339,0
2016-09-09 11:29:30,3b:67,3.283,32,0
2016-09-09 11:29:34,85:c0,3.116,340,0
2016-09-09 11:29:39,85:c0,2.48,341,0
2016-09-09 11:29:40,3b:67,3.632,34,0
2016-09-09 11:29:44,85:c0,2.245,339,0
2016-09-09 11:29:49,85:c0,1.7,340,0
2016-09-09 11:29:54,85:c0,2.579,339,0
2016-09-09 11:29:56,3b:67,4.727,21,0
2016-09-09 11:29:59,85:c0,2.242,339,0
2016-09-09 11:30:04,85:c0,3.529,337,0
2016-09-09 11:30:06,3b:67,5.325,26,0
2016-09-09 11:30:09,85:c0,4.073,322,0
2016-09-09 11:30:11,3b:67,6.513,24,0
2016-09-09 11:30:14,85:c0,4.342,326,0
2016-09-09 11:30:16,3b:67,6.375,20,0
2016-09-09 11:30:19,85:c0,3.39,327,0
2016-09-09 11:30:21,3b:67,5.043,2,0
2016-09-09 11:30:24,85:c0,3.472,324,0
2016-09-09 11:30:26,3b:67,4.607,2,0
2016-09-09 11:30:29,85:c0,3.174,320,0
2016-09-09 11:30:31,3b:67,4.572,8,0
2016-09-09 11:30:34,85:c0,2.934,319,0
2016-09-09 11:30:36,3b:67,3.665,6,0
2016-09-09 11:30:40,85:c0,2.647,320,0
2016-09-09 11:30:41,3b:67,3.204,7,0
2016-09-09 11:30:45,85:c0,2.777,320,0
2016-09-09 11:30:46,3b:67,2.878,6,0
2016-09-09 11:30:50,85:c0,2.442,319,0
2016-09-09 11:30:51,3b:67,2.937,7,0
2016-09-09 11:30:55,85:c0,2.099,319,0
2016-09-09 11:30:56,3b:67,3.31,17,0
2016-09-09 11:31:00,85:c0,2.287,320,0
2016-09-09 11:31:01,3b:67,3.61,23,0
2016-09-09 11:31:05,85:c0,1.844,319,0
2016-09-09 11:31:06,3b:67,3.512,24,0
2016-09-09 11:31:10,85:c0,1.48,319,0
2016-09-09 11:31:11,3b:67,3.509,23,0
2016-09-09 11:31:15,85:c0,1.379,320,0
2016-09-09 11:31:16,3b:67,3.331,24,0
2016-09-09 11:31:20,85:c0,1.338,319,0
2016-09-09 11:31:21,3b:67,3.406,23,0
2016-09-09 11:31:25,85:c0,1.622,319,0
2016-09-09 11:31:30,85:c0,1.955,320,0
2016-09-09 11:31:31,3b:67,3.756,23,0
2016-09-09 11:31:35,85:c0,2.26,318,0
2016-09-09 11:31:36,3b:67,3.816,25,0
2016-09-09 11:31:40,85:c0,1.99,319,0
2016-09-09 11:31:45,85:c0,2.088,319,0
2016-09-09 11:31:46,3b:67,3.718,24,0
2016-09-09 11:31:50,85:c0,2.336,319,0
2016-09-09 11:31:51,3b:67,3.676,25,0
2016-09-09 11:31:55,85:c0,3.199,318,0
2016-09-09 11:31:56,3b:67,3.458,25,0
2016-09-09 11:32:00,85:c0,2.925,318,0
2016-09-09 11:32:01,3b:67,3.292,25,0
2016-09-09 11:32:05,85:c0,2.125,319,0
2016-09-09 11:32:06,3b:67,3.063,23,0
2016-09-09 11:32:10,85:c0,2.758,317,0
2016-09-09 11:32:11,3b:67,2.833,24,0
2016-09-09 11:32:15,85:c0,2.698,319,0
2016-09-09 11:32:16,3b:67,3.111,24,0
2016-09-09 11:32:20,85:c0,2.758,319,0
2016-09-09 11:32:25,85:c0,3.219,318,0
2016-09-09 11:32:26,3b:67,3.378,22,0
2016-09-09 11:32:30,85:c0,3.458,318,0
2016-09-09 11:32:31,3b:67,3.387,22,0
2016-09-09 11:32:35,85:c0,3.41,319,0
